model,row_i,tag,sample_name,jaw,path,inference_dir,png_all,png_errors,png_d21,xyz_npy,gt_npy,pred_npy,acc_all,acc_no_bg,f1_macro,iou_macro,d21_acc,d21_f1,d21_iou,d21_bin_acc_all,d21_bin_f1_all,d21_bin_iou_all,score_composite
PointNet,75,test_row75_019GGYZ4,019GGYZ4,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/019GGYZ4,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row75_019GGYZ4.png,inference_errors/test_row75_019GGYZ4.png,inference_d21/test_row75_019GGYZ4.png,predictions/test_row75_019GGYZ4_xyz.npy,predictions/test_row75_019GGYZ4_gt.npy,predictions/test_row75_019GGYZ4_pred.npy,0.9193115234375,0.9633699633699634,0.9646964149172055,0.9326214346727868,0.9957264957204168,0.9739776951310789,0.9492753622500525,0.995239257811285,0.8704318936587896,0.7705882352487889,0.9613183099630376
PointNet,76,test_row76_K8SZYQ72,K8SZYQ72,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/K8SZYQ72,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row76_K8SZYQ72.png,inference_errors/test_row76_K8SZYQ72.png,inference_d21/test_row76_K8SZYQ72.png,predictions/test_row76_K8SZYQ72_xyz.npy,predictions/test_row76_K8SZYQ72_gt.npy,predictions/test_row76_K8SZYQ72_pred.npy,0.754150390625,0.9383394383394383,0.9401961900682884,0.8914427888957404,0.9926739926679324,0.9444444444007202,0.8947368420267775,0.9860839843737962,0.6415094339420909,0.4722222222003601,0.9301319669413672
PointNet,77,test_row77_WINM1RGX,WINM1RGX,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/WINM1RGX,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row77_WINM1RGX.png,inference_errors/test_row77_WINM1RGX.png,inference_d21/test_row77_WINM1RGX.png,predictions/test_row77_WINM1RGX_xyz.npy,predictions/test_row77_WINM1RGX_gt.npy,predictions/test_row77_WINM1RGX_pred.npy,0.9083251953125,0.931013431013431,0.9329106425266959,0.8800768849821579,0.9945054944994232,0.9606986899143799,0.9243697478214816,0.9932861328112874,0.7999999999709091,0.6666666666262626,0.9335962268344034
PointNet,78,test_row78_0171X5EV,0171X5EV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/0171X5EV,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row78_0171X5EV.png,inference_errors/test_row78_0171X5EV.png,inference_d21/test_row78_0171X5EV.png,predictions/test_row78_0171X5EV_xyz.npy,predictions/test_row78_0171X5EV_gt.npy,predictions/test_row78_0171X5EV_pred.npy,0.9271240234375,0.9554334554334555,0.9573203959998355,0.9191835313612261,0.9963369963309138,0.9777777777415637,0.9565217390611216,0.9962158203112839,0.894915254206952,0.8098159508705634,0.9580148707110473
PointNet,79,test_row79_4OTQF1P6,4OTQF1P6,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/4OTQF1P6,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row79_4OTQF1P6.png,inference_errors/test_row79_4OTQF1P6.png,inference_d21/test_row79_4OTQF1P6.png,predictions/test_row79_4OTQF1P6_xyz.npy,predictions/test_row79_4OTQF1P6_gt.npy,predictions/test_row79_4OTQF1P6_pred.npy,0.912353515625,0.9395604395604396,0.8745384934048891,0.828758365291165,0.9999999999938951,0.9999999999662161,0.9999999999324324,0.9932861328112874,0.8433048432808176,0.7290640393729525,0.9258242146571216
PointNet,80,test_row80_016G9TFH,016G9TFH,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/016G9TFH,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row80_016G9TFH.png,inference_errors/test_row80_016G9TFH.png,inference_d21/test_row80_016G9TFH.png,predictions/test_row80_016G9TFH_xyz.npy,predictions/test_row80_016G9TFH_gt.npy,predictions/test_row80_016G9TFH_pred.npy,0.921875,0.9487179487179487,0.947258637921995,0.9020498206751347,0.9981684981624044,0.9877551020004998,0.9758064515342092,0.9956054687487845,0.870503597090989,0.7707006368935859,0.9562046656495323
PointNet,81,test_row81_9TLHF8TV,9TLHF8TV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/9TLHF8TV,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row81_9TLHF8TV.png,inference_errors/test_row81_9TLHF8TV.png,inference_d21/test_row81_9TLHF8TV.png,predictions/test_row81_9TLHF8TV_xyz.npy,predictions/test_row81_9TLHF8TV_gt.npy,predictions/test_row81_9TLHF8TV_pred.npy,0.90869140625,0.8968253968253969,0.9064780052522847,0.8370778815139045,0.9938949938889262,0.9583333332934028,0.9199999999264,0.9947509765612856,0.842490842459982,0.7278481012197564,0.9150556383382487
PointNet,82,test_row82_2HVVCR7B,2HVVCR7B,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/2HVVCR7B,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row82_2HVVCR7B.png,inference_errors/test_row82_2HVVCR7B.png,inference_d21/test_row82_2HVVCR7B.png,predictions/test_row82_2HVVCR7B_xyz.npy,predictions/test_row82_2HVVCR7B_gt.npy,predictions/test_row82_2HVVCR7B_pred.npy,0.809814453125,0.37484737484737485,0.3325360471853194,0.2393609355996438,0.9749694749635228,0.8110599077967253,0.6821705425827774,0.9949951171862853,0.8110599077967253,0.6821705425827774,0.5485041995946035
PointNet,83,test_row83_01HJHZ5X,01HJHZ5X,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01HJHZ5X,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row83_01HJHZ5X.png,inference_errors/test_row83_01HJHZ5X.png,inference_d21/test_row83_01HJHZ5X.png,predictions/test_row83_01HJHZ5X_xyz.npy,predictions/test_row83_01HJHZ5X_gt.npy,predictions/test_row83_01HJHZ5X_pred.npy,0.9239501953125,0.9462759462759462,0.9401912340612907,0.8894382841765033,0.9969474969414106,0.9859943977314848,0.9723756905540123,0.9959716796862841,0.9142857142619666,0.8421052631176026,0.9504045784251909
PointNet,84,test_row84_AD8EQEUR,AD8EQEUR,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/AD8EQEUR,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row84_AD8EQEUR.png,inference_errors/test_row84_AD8EQEUR.png,inference_d21/test_row84_AD8EQEUR.png,predictions/test_row84_AD8EQEUR_xyz.npy,predictions/test_row84_AD8EQEUR_gt.npy,predictions/test_row84_AD8EQEUR_pred.npy,0.6842041015625,0.6233211233211233,0.5574384678699418,0.4261480100335788,0.9224664224607909,0.498023715395335,0.3315789473509695,0.9655761718738213,0.3088235294041955,0.1826086956468809,0.4949084771735477
PointNet,85,test_row85_01909P9K,01909P9K,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01909P9K,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row85_01909P9K.png,inference_errors/test_row85_01909P9K.png,inference_d21/test_row85_01909P9K.png,predictions/test_row85_01909P9K_xyz.npy,predictions/test_row85_01909P9K_gt.npy,predictions/test_row85_01909P9K_pred.npy,0.910888671875,0.9316239316239316,0.9391251869945922,0.8897318602537588,0.9987789987729013,0.9929577464439099,0.986013985945034,0.9951171874987852,0.8757763974883299,0.7790055248188394,0.9536931350340426
PointNet,86,test_row86_HM1A4QZR,HM1A4QZR,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/HM1A4QZR,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row86_HM1A4QZR.png,inference_errors/test_row86_HM1A4QZR.png,inference_d21/test_row86_HM1A4QZR.png,predictions/test_row86_HM1A4QZR_xyz.npy,predictions/test_row86_HM1A4QZR_gt.npy,predictions/test_row86_HM1A4QZR_pred.npy,0.913330078125,0.9316239316239316,0.9167227575755886,0.8613083039101566,0.989621489615448,0.9446254071353541,0.895061728339811,0.9938964843737866,0.8529411764455017,0.7435897435516108,0.9168204689391133
PointNet,87,test_row87_013Z9SM2,013Z9SM2,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/013Z9SM2,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row87_013Z9SM2.png,inference_errors/test_row87_013Z9SM2.png,inference_d21/test_row87_013Z9SM2.png,predictions/test_row87_013Z9SM2_xyz.npy,predictions/test_row87_013Z9SM2_gt.npy,predictions/test_row87_013Z9SM2_pred.npy,0.895751953125,0.8669108669108669,0.7289272202948764,0.6573332982268346,0.974358974353026,0.8679245282745935,0.766666666624074,0.990356445311291,0.777464788710494,0.6359447004315233,0.7805273937677246
PointNet,88,test_row88_MAIPESOV,MAIPESOV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/MAIPESOV,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row88_MAIPESOV.png,inference_errors/test_row88_MAIPESOV.png,inference_d21/test_row88_MAIPESOV.png,predictions/test_row88_MAIPESOV_xyz.npy,predictions/test_row88_MAIPESOV_gt.npy,predictions/test_row88_MAIPESOV_pred.npy,0.9232177734375,0.9566544566544567,0.9572175475563831,0.9197275897623433,0.9816849816789885,0.9085365853381544,0.8324022345903686,0.9929199218737879,0.8370786516618798,0.7198067632502508,0.9235045769987588
PointNet,89,test_row89_015RHV4X,015RHV4X,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/015RHV4X,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row89_015RHV4X.png,inference_errors/test_row89_015RHV4X.png,inference_d21/test_row89_015RHV4X.png,predictions/test_row89_015RHV4X_xyz.npy,predictions/test_row89_015RHV4X_gt.npy,predictions/test_row89_015RHV4X_pred.npy,0.9248046875,0.938949938949939,0.9376146393032605,0.8856481885634712,0.9871794871734605,0.9391304347553875,0.8852459015909702,0.9957275390612844,0.9025069637631613,0.8223350253389677,0.9253809243443767
PointNet,90,test_row90_017FADFV,017FADFV,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/017FADFV,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row90_017FADFV.png,inference_errors/test_row90_017FADFV.png,inference_d21/test_row90_017FADFV.png,predictions/test_row90_017FADFV_xyz.npy,predictions/test_row90_017FADFV_gt.npy,predictions/test_row90_017FADFV_pred.npy,0.9295654296875,0.9652014652014652,0.9605277527615322,0.9256717984785977,0.9938949938889262,0.9640287769437399,0.9305555554909336,0.9962158203112839,0.8963210702041364,0.8121212120719926,0.9535642762819024
PointNet,91,test_row91_01MAVT6A,01MAVT6A,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01MAVT6A,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row91_01MAVT6A.png,inference_errors/test_row91_01MAVT6A.png,inference_d21/test_row91_01MAVT6A.png,predictions/test_row91_01MAVT6A_xyz.npy,predictions/test_row91_01MAVT6A_gt.npy,predictions/test_row91_01MAVT6A_pred.npy,0.921142578125,0.9706959706959707,0.9750938494695344,0.9523329106988281,0.9969474969414106,0.9839228295503561,0.9683544303184586,0.9931640624987875,0.845303867379964,0.7320574162329159,0.9738181048172687
PointNet,92,test_row92_VXRFUE19,VXRFUE19,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/VXRFUE19,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row92_VXRFUE19.png,inference_errors/test_row92_VXRFUE19.png,inference_d21/test_row92_VXRFUE19.png,predictions/test_row92_VXRFUE19_xyz.npy,predictions/test_row92_VXRFUE19_gt.npy,predictions/test_row92_VXRFUE19_pred.npy,0.9259033203125,0.9719169719169719,0.9755966803072323,0.9552064245215104,0.9999999999938951,0.9999999999728261,0.9999999999456521,0.996093749998784,0.919999999977,0.8518518518124142,0.9827007761935987
PointNet,94,test_row94_0177JSNX,0177JSNX,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/0177JSNX,/home/htaucare/Tesis_Amaro/outputs/pointnet_classic/grid_pro_runner_v1/exp03_bs16_lr3e4_do05_bg003_amp/inference,inference_all/test_row94_0177JSNX.png,inference_errors/test_row94_0177JSNX.png,inference_d21/test_row94_0177JSNX.png,predictions/test_row94_0177JSNX_xyz.npy,predictions/test_row94_0177JSNX_gt.npy,predictions/test_row94_0177JSNX_pred.npy,0.9200439453125,0.9004884004884005,0.7709646729877441,0.7155658416641099,0.9938949938889262,0.9714285714008163,0.9444444443919753,0.9970703124987828,0.9340659340402729,0.8762886597486449,0.8573469143633716
PointNetPP,0,test_row0_01MAVHYZ,01MAVHYZ,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01MAVHYZ,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row0_01MAVHYZ.png,inference_errors/test_row0_01MAVHYZ.png,inference_d21/test_row0_01MAVHYZ.png,predictions/test_row0_01MAVHYZ_xyz.npy,predictions/test_row0_01MAVHYZ_gt.npy,predictions/test_row0_01MAVHYZ_pred.npy,0.9466552734375,0.9505494505494505,0.9634604794578641,0.9329773744922852,0.9957264957204168,0.97658862872988,0.9542483659507027,0.9956054687487845,0.8902439024118828,0.8021978021537254,0.9624037778524773
PointNetPP,1,test_row1_01FR2S9H,01FR2S9H,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01FR2S9H,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row1_01FR2S9H.png,inference_errors/test_row1_01FR2S9H.png,inference_d21/test_row1_01FR2S9H.png,predictions/test_row1_01FR2S9H_xyz.npy,predictions/test_row1_01FR2S9H_gt.npy,predictions/test_row1_01FR2S9H_pred.npy,0.9566650390625,0.9713064713064713,0.9657186188581464,0.9354056086330588,0.989621489615448,0.9495548961142565,0.9039548022088161,0.9968261718737831,0.9248554913027498,0.8602150537171928,0.9500585049299295
PointNetPP,2,test_row2_01AVY0SK,01AVY0SK,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01AVY0SK,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row2_01AVY0SK.png,inference_errors/test_row2_01AVY0SK.png,inference_d21/test_row2_01AVY0SK.png,predictions/test_row2_01AVY0SK_xyz.npy,predictions/test_row2_01AVY0SK_gt.npy,predictions/test_row2_01AVY0SK_pred.npy,0.9468994140625,0.9682539682539683,0.9665925960326657,0.9358340053806676,0.9920634920574356,0.9469387754715535,0.899224806131843,0.9970703124987828,0.9062499999645995,0.8285714285122449,0.9490760380891101
PointNetPP,4,test_row4_OEIWQQMQ,OEIWQQMQ,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/OEIWQQMQ,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row4_OEIWQQMQ.png,inference_errors/test_row4_OEIWQQMQ.png,inference_d21/test_row4_OEIWQQMQ.png,predictions/test_row4_OEIWQQMQ_xyz.npy,predictions/test_row4_OEIWQQMQ_gt.npy,predictions/test_row4_OEIWQQMQ_pred.npy,0.918701171875,0.7783882783882784,0.6543113736412864,0.6262739492515381,0.9957264957204168,0.983682983660054,0.9678899082124821,0.995239257811285,0.9154013014985813,0.84399999996624,0.8119878225532331
PointNetPP,5,test_row5_6BWQC0CT,6BWQC0CT,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/6BWQC0CT,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row5_6BWQC0CT.png,inference_errors/test_row5_6BWQC0CT.png,inference_d21/test_row5_6BWQC0CT.png,predictions/test_row5_6BWQC0CT_xyz.npy,predictions/test_row5_6BWQC0CT_gt.npy,predictions/test_row5_6BWQC0CT_pred.npy,0.9539794921875,0.9768009768009768,0.9750366796433204,0.9516461673700981,0.99511599510992,0.9736842104942867,0.9487179486571334,0.9942626953112862,0.862973760907785,0.7589743589354372,0.968512817000498
PointNetPP,6,test_row6_MC39MU3H,MC39MU3H,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/MC39MU3H,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row6_MC39MU3H.png,inference_errors/test_row6_MC39MU3H.png,inference_d21/test_row6_MC39MU3H.png,predictions/test_row6_MC39MU3H_xyz.npy,predictions/test_row6_MC39MU3H_gt.npy,predictions/test_row6_MC39MU3H_pred.npy,0.9490966796875,0.9743589743589743,0.9724467856001378,0.9466068643079402,0.9945054944994232,0.9649805447095338,0.9323308269975691,0.9934082031237872,0.8211920529529406,0.6966292134440095,0.9622536848317864
PointNetPP,7,test_row7_ASUXPX7O,ASUXPX7O,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/ASUXPX7O,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row7_ASUXPX7O.png,inference_errors/test_row7_ASUXPX7O.png,inference_d21/test_row7_ASUXPX7O.png,predictions/test_row7_ASUXPX7O_xyz.npy,predictions/test_row7_ASUXPX7O_gt.npy,predictions/test_row7_ASUXPX7O_pred.npy,0.956298828125,0.9743589743589743,0.9752132308662117,0.9518912936131583,0.99511599510992,0.9738562091185015,0.9490445859268124,0.9943847656237861,0.8662790697422593,0.7641025640633793,0.9687042356790931
PointNetPP,8,test_row8_U1HFBZ1F,U1HFBZ1F,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/U1HFBZ1F,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row8_U1HFBZ1F.png,inference_errors/test_row8_U1HFBZ1F.png,inference_d21/test_row8_U1HFBZ1F.png,predictions/test_row8_U1HFBZ1F_xyz.npy,predictions/test_row8_U1HFBZ1F_gt.npy,predictions/test_row8_U1HFBZ1F_pred.npy,0.944580078125,0.9688644688644689,0.9642697323270215,0.9322820988110293,0.9890109890049511,0.9347826086617832,0.8775510203484659,0.9929199218737879,0.8164556961766944,0.6898395721556235,0.9415292621154043
PointNetPP,9,test_row9_QVUPP39R,QVUPP39R,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/QVUPP39R,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row9_QVUPP39R.png,inference_errors/test_row9_QVUPP39R.png,inference_d21/test_row9_QVUPP39R.png,predictions/test_row9_QVUPP39R_xyz.npy,predictions/test_row9_QVUPP39R_gt.npy,predictions/test_row9_QVUPP39R_pred.npy,0.93603515625,0.9468864468864469,0.9453079105172363,0.907032270996307,0.9981684981624044,0.9871244634769474,0.9745762711038495,0.9946289062487857,0.839416058363525,0.7232704402060836,0.9566472771168595
PointNetPP,10,test_row10_017APYC4,017APYC4,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/017APYC4,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row10_017APYC4.png,inference_errors/test_row10_017APYC4.png,inference_d21/test_row10_017APYC4.png,predictions/test_row10_017APYC4_xyz.npy,predictions/test_row10_017APYC4_gt.npy,predictions/test_row10_017APYC4_pred.npy,0.9444580078125,0.9603174603174603,0.9651774657650988,0.9337084121441994,0.9945054944994232,0.9681978798244453,0.9383561643192906,0.9949951171862853,0.8698412698136558,0.7696629213050751,0.9588204093895472
PointNetPP,11,test_row11_F5NBC5X3,F5NBC5X3,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/F5NBC5X3,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row11_F5NBC5X3.png,inference_errors/test_row11_F5NBC5X3.png,inference_d21/test_row11_F5NBC5X3.png,predictions/test_row11_F5NBC5X3_xyz.npy,predictions/test_row11_F5NBC5X3_gt.npy,predictions/test_row11_F5NBC5X3_pred.npy,0.93115234375,0.963980463980464,0.9665299739688088,0.9355268786383888,0.99511599510992,0.9633027522493898,0.9292035397407785,0.9901123046862913,0.7216494845112835,0.5645161290019077,0.9571655892764943
PointNetPP,12,test_row12_5JRH5J6E,5JRH5J6E,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/5JRH5J6E,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row12_5JRH5J6E.png,inference_errors/test_row12_5JRH5J6E.png,inference_d21/test_row12_5JRH5J6E.png,predictions/test_row12_5JRH5J6E_xyz.npy,predictions/test_row12_5JRH5J6E_gt.npy,predictions/test_row12_5JRH5J6E_pred.npy,0.9078369140625,0.9700854700854701,0.9690549798518969,0.9407303317907104,0.9963369963309138,0.9699999999515,0.9417475727241023,0.9866943359362954,0.6402640263815095,0.470873786384909,0.9624463278864018
PointNetPP,13,test_row13_01328DDN,01328DDN,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01328DDN,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row13_01328DDN.png,inference_errors/test_row13_01328DDN.png,inference_d21/test_row13_01328DDN.png,predictions/test_row13_01328DDN_xyz.npy,predictions/test_row13_01328DDN_gt.npy,predictions/test_row13_01328DDN_pred.npy,0.9541015625,0.963980463980464,0.9623844421161858,0.9280185875940559,0.9945054944994232,0.9660377358126023,0.9343065692748681,0.9959716796862841,0.8858131487582763,0.7950310558512402,0.9556196253338616
PointNetPP,14,test_row14_X9QY6TGT,X9QY6TGT,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/X9QY6TGT,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row14_X9QY6TGT.png,inference_errors/test_row14_X9QY6TGT.png,inference_d21/test_row14_X9QY6TGT.png,predictions/test_row14_X9QY6TGT_xyz.npy,predictions/test_row14_X9QY6TGT_gt.npy,predictions/test_row14_X9QY6TGT_pred.npy,0.9556884765625,0.9737484737484737,0.9749489399274511,0.9517820120045201,0.9938949938889262,0.9624060150014133,0.9275362318168452,0.996948242186283,0.9110320284373298,0.8366013071348626,0.9628857454836995
PointNetPP,15,test_row15_ERCT8ZLW,ERCT8ZLW,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/ERCT8ZLW,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row15_ERCT8ZLW.png,inference_errors/test_row15_ERCT8ZLW.png,inference_d21/test_row15_ERCT8ZLW.png,predictions/test_row15_ERCT8ZLW_xyz.npy,predictions/test_row15_ERCT8ZLW_gt.npy,predictions/test_row15_ERCT8ZLW_pred.npy,0.916015625,0.9493284493284493,0.9494287573611778,0.9056017583446813,0.9957264957204168,0.9648241205545314,0.9320388348609672,0.993652343748787,0.7868852458693899,0.648648648604821,0.9461696892037305
PointNetPP,16,test_row16_0165W7J4,0165W7J4,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/0165W7J4,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row16_0165W7J4.png,inference_errors/test_row16_0165W7J4.png,inference_d21/test_row16_0165W7J4.png,predictions/test_row16_0165W7J4_xyz.npy,predictions/test_row16_0165W7J4_gt.npy,predictions/test_row16_0165W7J4_pred.npy,0.95556640625,0.9621489621489622,0.963176741431936,0.9294558622481993,0.9908424908364418,0.94949494946298,0.903846153788215,0.9942626953112862,0.8571428571168042,0.7499999999601064,0.9479056256515238
PointNetPP,17,test_row17_01FUZ18R,01FUZ18R,upper,/home/htaucare/Tesis_Amaro/data/Teeth_3ds/processed_struct_safe/200000/upper/01FUZ18R,/home/htaucare/Tesis_Amaro/outputs/pointnetpp/grid_pro_runner_v2/exp04_bs8_lr3e4_r010_020_040_ns32/inference,inference_all/test_row17_01FUZ18R.png,inference_errors/test_row17_01FUZ18R.png,inference_d21/test_row17_01FUZ18R.png,predictions/test_row17_01FUZ18R_xyz.npy,predictions/test_row17_01FUZ18R_gt.npy,predictions/test_row17_01FUZ18R_pred.npy,0.96240234375,0.9713064713064713,0.9710630779344728,0.944460596851754,0.9884004883944543,0.9422492400929408,0.8908045976499537,0.9953613281237849,0.8908045976755515,0.8031088082485436,0.9500055387430271
